tubeID,BIR_Nt,PAL_Nt,PAN_Nt,PSA_Nt,SIM_Nt,SUL_Nt,Type,Treatment,BIR_0,PAL_0,PAN_0,PSA_0,SIM_0,SUL_0,MeanEmergence,FocalSpecies,OtherSp,Temp,Parasitism,MeanGenTime,BIR_L,PAL_L,PAN_L,PSA_L,SIM_L,SUL_L,ObsGrRate,ObsCount_Pairs,Sp1_Dens,BIR,PAL,PAN,PSA,SIM,SUL,i,j,FocalSpeciesStartDens,OtherSpeciesStartDens
130,15,0,0,0,0,0,Sp1,Hot Safe,3,0,3,0,0,0,6.172530584652672,BIR,PAN,Hot,Safe,13.172530584652673,1.1305291530796684,0,0.7724377974004368,0,0,0,1.1305291530796684,15,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,3,3
130,0,0,18,0,0,0,Sp2,Hot Safe,3,0,3,0,0,0,3.1571884753816426,PAN,BIR,Hot,Safe,10.157188475381643,0.7154409702051604,0,1.19356966791095,0,0,0,1.19356966791095,18,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,1,3,3
131,3,0,0,0,0,0,Sp1,Hot Safe,3,0,3,0,0,0,6.172530584652672,BIR,PAN,Hot,Safe,13.172530584652673,1.002492358446638,0,0.7724377974004368,0,0,0,1.002492358446638,3,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,3,3
131,0,0,8,0,0,0,Sp2,Hot Safe,3,0,3,0,0,0,3.1571884753816426,PAN,BIR,Hot,Safe,10.157188475381643,0.7154409702051604,0,1.1027290497858553,0,0,0,1.1027290497858553,8,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,1,3,3
132,6,0,0,0,0,0,Sp1,Hot Safe,3,0,3,0,0,0,6.172530584652672,BIR,PAN,Hot,Safe,13.172530584652673,1.0553531873594755,0,0.7724377974004368,0,0,0,1.0553531873594755,6,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,3,3
132,0,0,10,0,0,0,Sp2,Hot Safe,3,0,3,0,0,0,3.1571884753816426,PAN,BIR,Hot,Safe,10.157188475381643,0.7154409702051604,0,1.126948678597094,0,0,0,1.126948678597094,10,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,1,3,3
142,4,0,0,0,0,0,Sp1,Hot Safe,3,0,6,0,0,0,6.31803936222795,BIR,PAN,Hot,Safe,13.31803936222795,1.0237322372788686,0,0.7353354588184648,0,0,0,1.0237322372788686,4,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,3,6
142,0,0,26,0,0,0,Sp2,Hot Safe,3,0,6,0,0,0,3.2950918884371094,PAN,BIR,Hot,Safe,10.29509188843711,0.7186572311702067,0,1.1535031934112931,0,0,0,1.1535031934112931,26,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,1,6,3
143,3,0,0,0,0,0,Sp1,Hot Safe,3,0,6,0,0,0,6.31803936222795,BIR,PAN,Hot,Safe,13.31803936222795,1.0024650941738973,0,0.7353354588184648,0,0,0,1.0024650941738973,3,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,3,6
143,0,0,11,0,0,0,Sp2,Hot Safe,3,0,6,0,0,0,3.2950918884371094,PAN,BIR,Hot,Safe,10.29509188843711,0.7186572311702067,0,1.061576678335025,0,0,0,1.061576678335025,11,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,1,6,3
144,2,0,0,0,0,0,Sp1,Hot Safe,3,0,6,0,0,0,6.31803936222795,BIR,PAN,Hot,Safe,13.31803936222795,0.973574099697879,0,0.7353354588184648,0,0,0,0.973574099697879,2,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,3,6
144,0,0,23,0,0,0,Sp2,Hot Safe,3,0,6,0,0,0,3.2950918884371094,PAN,BIR,Hot,Safe,10.29509188843711,0.7186572311702067,0,1.1399031295461088,0,0,0,1.1399031295461088,23,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,1,6,3
154,8,0,0,0,0,0,Sp1,Hot Safe,3,0,9,0,0,0,6.463548139803226,BIR,PAN,Hot,Safe,13.463548139803226,1.0765628327696124,0,0.7158950654278925,0,0,0,1.0765628327696124,8,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,3,9
154,0,0,22,0,0,0,Sp2,Hot Safe,3,0,9,0,0,0,3.4329953014925767,PAN,BIR,Hot,Safe,10.432995301492577,0.7218023568516218,0,1.0899228502965885,0,0,0,1.0899228502965885,22,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,1,9,3
155,7,0,0,0,0,0,Sp1,Hot Safe,3,0,9,0,0,0,6.463548139803226,BIR,PAN,Hot,Safe,13.463548139803226,1.0660777827093155,0,0.7158950654278925,0,0,0,1.0660777827093155,7,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,3,9
155,0,0,33,0,0,0,Sp2,Hot Safe,3,0,9,0,0,0,3.4329953014925767,PAN,BIR,Hot,Safe,10.432995301492577,0.7218023568516218,0,1.132951262593864,0,0,0,1.132951262593864,33,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,1,9,3
156,9,0,0,0,0,0,Sp1,Hot Safe,3,0,9,0,0,0,6.463548139803226,BIR,PAN,Hot,Safe,13.463548139803226,1.085911513690756,0,0.7158950654278925,0,0,0,1.085911513690756,9,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,3,9
156,0,0,28,0,0,0,Sp2,Hot Safe,3,0,9,0,0,0,3.4329953014925767,PAN,BIR,Hot,Safe,10.432995301492577,0.7218023568516218,0,1.1153064993610677,0,0,0,1.1153064993610677,28,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,1,9,3
166,3,0,0,0,0,0,Sp1,Hot Safe,3,0,12,0,0,0,6.609056917378503,BIR,PAN,Hot,Safe,13.609056917378503,1.002412316802012,0,0.7034298106330812,0,0,0,1.002412316802012,3,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,3,12
166,0,0,44,0,0,0,Sp2,Hot Safe,3,0,12,0,0,0,3.570898714548043,PAN,BIR,Hot,Safe,10.570898714548044,0.7248786524052608,0,1.1310269917146807,0,0,0,1.1310269917146807,44,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,1,12,3
167,2,0,0,0,0,0,Sp1,Hot Safe,3,0,12,0,0,0,6.609056917378503,BIR,PAN,Hot,Safe,13.609056917378503,0.9741318204979924,0,0.7034298106330812,0,0,0,0.9741318204979924,2,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,3,12
167,0,0,55,0,0,0,Sp2,Hot Safe,3,0,12,0,0,0,3.570898714548043,PAN,BIR,Hot,Safe,10.570898714548044,0.7248786524052608,0,1.1551063089041909,0,0,0,1.1551063089041909,55,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,1,12,3
168,7,0,0,0,0,0,Sp1,Hot Safe,3,0,12,0,0,0,6.609056917378503,BIR,PAN,Hot,Safe,13.609056917378503,1.0653486804692467,0,0.7034298106330812,0,0,0,1.0653486804692467,7,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,3,12
168,0,0,27,0,0,0,Sp2,Hot Safe,3,0,12,0,0,0,3.570898714548043,PAN,BIR,Hot,Safe,10.570898714548044,0.7248786524052608,0,1.080110316393069,0,0,0,1.080110316393069,27,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,1,12,3
178,16,0,0,0,0,0,Sp1,Hot Safe,6,0,3,0,0,0,6.31803936222795,BIR,PAN,Hot,Safe,13.31803936222795,1.0769301048683266,0,0.7746199632937805,0,0,0,1.0769301048683266,16,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,6,3
178,0,0,5,0,0,0,Sp2,Hot Safe,6,0,3,0,0,0,3.2950918884371094,PAN,BIR,Hot,Safe,10.29509188843711,0.6718644363292495,0,1.0528932662581423,0,0,0,1.0528932662581423,5,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,1,3,6
179,16,0,0,0,0,0,Sp1,Hot Safe,6,0,3,0,0,0,6.31803936222795,BIR,PAN,Hot,Safe,13.31803936222795,1.0769301048683266,0,0.7746199632937805,0,0,0,1.0769301048683266,16,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,6,3
179,0,0,22,0,0,0,Sp2,Hot Safe,6,0,3,0,0,0,3.2950918884371094,PAN,BIR,Hot,Safe,10.29509188843711,0.6718644363292495,0,1.214062967528765,0,0,0,1.214062967528765,22,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,1,3,6
180,8,0,0,0,0,0,Sp1,Hot Safe,6,0,3,0,0,0,6.31803936222795,BIR,PAN,Hot,Safe,13.31803936222795,1.0227894930556702,0,0.7746199632937805,0,0,0,1.0227894930556702,8,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,6,3
180,0,0,18,0,0,0,Sp2,Hot Safe,6,0,3,0,0,0,3.2950918884371094,PAN,BIR,Hot,Safe,10.29509188843711,0.6718644363292495,0,1.1907439750726148,0,0,0,1.1907439750726148,18,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,1,3,6
190,16,0,0,0,0,0,Sp1,Hot Safe,9,0,3,0,0,0,6.463548139803226,BIR,PAN,Hot,Safe,13.463548139803226,1.0441443313365375,0,0.7767609273338698,0,0,0,1.0441443313365375,16,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,9,3
190,0,0,19,0,0,0,Sp2,Hot Safe,9,0,3,0,0,0,3.4329953014925767,PAN,BIR,Hot,Safe,10.432995301492577,0.6496603210683495,0,1.1941387064781437,0,0,0,1.1941387064781437,19,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,1,3,9
191,40,0,0,0,0,0,Sp1,Hot Safe,9,0,3,0,0,0,6.463548139803226,BIR,PAN,Hot,Safe,13.463548139803226,1.1173698357385122,0,0.7767609273338698,0,0,0,1.1173698357385122,40,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,9,3
191,0,0,9,0,0,0,Sp2,Hot Safe,9,0,3,0,0,0,3.4329953014925767,PAN,BIR,Hot,Safe,10.432995301492577,0.6496603210683495,0,1.112223136664644,0,0,0,1.112223136664644,9,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,1,3,9
192,18,0,0,0,0,0,Sp1,Hot Safe,9,0,3,0,0,0,6.463548139803226,BIR,PAN,Hot,Safe,13.463548139803226,1.0532648724230798,0,0.7767609273338698,0,0,0,1.0532648724230798,18,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,9,3
192,0,0,17,0,0,0,Sp2,Hot Safe,9,0,3,0,0,0,3.4329953014925767,PAN,BIR,Hot,Safe,10.432995301492577,0.6496603210683495,0,1.1815454077274787,0,0,0,1.1815454077274787,17,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,1,3,9
202,17,0,0,0,0,0,Sp1,Hot Safe,12,0,3,0,0,0,6.609056917378503,BIR,PAN,Hot,Safe,13.609056917378503,1.026366313749637,0,0.7788618375870174,0,0,0,1.026366313749637,17,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,12,3
202,0,0,17,0,0,0,Sp2,Hot Safe,12,0,3,0,0,0,3.570898714548043,PAN,BIR,Hot,Safe,10.570898714548044,0.6357858156030112,0,1.1789768010772885,0,0,0,1.1789768010772885,17,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,1,3,12
203,12,0,0,0,0,0,Sp1,Hot Safe,12,0,3,0,0,0,6.609056917378503,BIR,PAN,Hot,Safe,13.609056917378503,1.0006099859589426,0,0.7788618375870174,0,0,0,1.0006099859589426,12,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,12,3
203,0,0,2,0,0,0,Sp2,Hot Safe,12,0,3,0,0,0,3.570898714548043,PAN,BIR,Hot,Safe,10.570898714548044,0.6357858156030112,0,0.966821673255122,0,0,0,0.966821673255122,2,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,1,3,12
204,15,0,0,0,0,0,Sp1,Hot Safe,12,0,3,0,0,0,6.609056917378503,BIR,PAN,Hot,Safe,13.609056917378503,1.0170282951607175,0,0.7788618375870174,0,0,0,1.0170282951607175,15,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,12,3
204,0,0,30,0,0,0,Sp2,Hot Safe,12,0,3,0,0,0,3.570898714548043,PAN,BIR,Hot,Safe,10.570898714548044,0.6357858156030112,0,1.2437584802542465,0,0,0,1.2437584802542465,30,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,1,3,12
213,19,0,0,0,0,0,Sp1,Hot Safe,3,0,0,3,0,0,6.172530584652672,BIR,PSA,Hot,Safe,13.172530584652673,1.1508783916174579,0,0,0.7724377974004368,0,0,1.1508783916174579,19,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,3,3
213,0,0,0,5,0,0,Sp2,Hot Safe,3,0,0,3,0,0,3.2491529879988374,PSA,BIR,Hot,Safe,10.249152987998837,0.7175938364040164,0,0,1.0531365355417592,0,0,1.0531365355417592,5,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,1,3,3
214,11,0,0,0,0,0,Sp1,Hot Safe,3,0,0,3,0,0,6.172530584652672,BIR,PSA,Hot,Safe,13.172530584652673,1.1044227663644168,0,0,0.7724377974004368,0,0,1.1044227663644168,11,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,3,3
214,0,0,0,8,0,0,Sp2,Hot Safe,3,0,0,3,0,0,3.2491529879988374,PSA,BIR,Hot,Safe,10.249152987998837,0.7175938364040164,0,0,1.1017618940073022,0,0,1.1017618940073022,8,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,1,3,3
215,11,0,0,0,0,0,Sp1,Hot Safe,3,0,0,3,0,0,6.172530584652672,BIR,PSA,Hot,Safe,13.172530584652673,1.1044227663644168,0,0,0.7724377974004368,0,0,1.1044227663644168,11,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,3,3
215,0,0,0,12,0,0,Sp2,Hot Safe,3,0,0,3,0,0,3.2491529879988374,PSA,BIR,Hot,Safe,10.249152987998837,0.7175938364040164,0,0,1.145761078722133,0,0,1.145761078722133,12,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,1,3,3
216,15,0,0,0,0,0,Sp1,Hot Safe,3,0,0,3,0,0,6.172530584652672,BIR,PSA,Hot,Safe,13.172530584652673,1.1305291530796684,0,0,0.7724377974004368,0,0,1.1305291530796684,15,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,3,3
216,0,0,0,21,0,0,Sp2,Hot Safe,3,0,0,3,0,0,3.2491529879988374,PSA,BIR,Hot,Safe,10.249152987998837,0.7175938364040164,0,0,1.2096415711334934,0,0,1.2096415711334934,21,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,1,3,3
225,1,0,0,0,0,0,Sp1,Hot Safe,3,0,0,6,0,0,6.31803936222795,BIR,PSA,Hot,Safe,13.31803936222795,0.9274336068753348,0,0,0.7353354588184648,0,0,0.9274336068753348,1,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,3,6
225,0,0,0,5,0,0,Sp2,Hot Safe,3,0,0,6,0,0,3.202762057924143,PSA,BIR,Hot,Safe,10.202762057924144,0.716511878734248,0,0,0.9841972792408266,0,0,0.9841972792408266,5,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,1,6,3
226,9,0,0,0,0,0,Sp1,Hot Safe,3,0,0,6,0,0,6.31803936222795,BIR,PSA,Hot,Safe,13.31803936222795,1.08688980934756,0,0,0.7353354588184648,0,0,1.08688980934756,9,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,3,6
226,0,0,0,21,0,0,Sp2,Hot Safe,3,0,0,6,0,0,3.202762057924143,PSA,BIR,Hot,Safe,10.202762057924144,0.716511878734248,0,0,1.1311697437451635,0,0,1.1311697437451635,21,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,1,6,3
227,7,0,0,0,0,0,Sp1,Hot Safe,3,0,0,6,0,0,6.31803936222795,BIR,PSA,Hot,Safe,13.31803936222795,1.0668233322994964,0,0,0.7353354588184648,0,0,1.0668233322994964,7,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,3,6
227,0,0,0,23,0,0,Sp2,Hot Safe,3,0,0,6,0,0,3.202762057924143,PSA,BIR,Hot,Safe,10.202762057924144,0.716511878734248,0,0,1.141254681657634,0,0,1.141254681657634,23,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,1,6,3
228,10,0,0,0,0,0,Sp1,Hot Safe,3,0,0,6,0,0,6.31803936222795,BIR,PSA,Hot,Safe,13.31803936222795,1.0954319793440663,0,0,0.7353354588184648,0,0,1.0954319793440663,10,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,3,6
228,0,0,0,29,0,0,Sp2,Hot Safe,3,0,0,6,0,0,3.202762057924143,PSA,BIR,Hot,Safe,10.202762057924144,0.716511878734248,0,0,1.1673776708771015,0,0,1.1673776708771015,29,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,1,6,3
237,10,0,0,0,0,0,Sp1,Hot Safe,3,0,0,9,0,0,6.463548139803226,BIR,PSA,Hot,Safe,13.463548139803226,1.094353400047047,0,0,0.7158950654278925,0,0,1.094353400047047,10,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,3,9
237,0,0,0,11,0,0,Sp2,Hot Safe,3,0,0,9,0,0,3.156371127849449,PSA,BIR,Hot,Safe,10.156371127849448,0.7154216907625711,0,0,1.0208638287896559,0,0,1.0208638287896559,11,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,1,9,3
238,12,0,0,0,0,0,Sp1,Hot Safe,3,0,0,9,0,0,6.463548139803226,BIR,PSA,Hot,Safe,13.463548139803226,1.109137720870041,0,0,0.7158950654278925,0,0,1.109137720870041,12,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,3,9
238,0,0,0,26,0,0,Sp2,Hot Safe,3,0,0,9,0,0,3.156371127849449,PSA,BIR,Hot,Safe,10.156371127849448,0.7154216907625711,0,0,1.1105238122168206,0,0,1.1105238122168206,26,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,1,9,3
239,18,0,0,0,0,0,Sp1,Hot Safe,3,0,0,9,0,0,6.463548139803226,BIR,PSA,Hot,Safe,13.463548139803226,1.1428141337201982,0,0,0.7158950654278925,0,0,1.1428141337201982,18,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,3,9
239,0,0,0,35,0,0,Sp2,Hot Safe,3,0,0,9,0,0,3.156371127849449,PSA,BIR,Hot,Safe,10.156371127849448,0.7154216907625711,0,0,1.1433953889230077,0,0,1.1433953889230077,35,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,1,9,3
240,16,0,0,0,0,0,Sp1,Hot Safe,3,0,0,9,0,0,6.463548139803226,BIR,PSA,Hot,Safe,13.463548139803226,1.1329181583261856,0,0,0.7158950654278925,0,0,1.1329181583261856,16,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,3,9
240,0,0,0,28,0,0,Sp2,Hot Safe,3,0,0,9,0,0,3.156371127849449,PSA,BIR,Hot,Safe,10.156371127849448,0.7154216907625711,0,0,1.1186264572525775,0,0,1.1186264572525775,28,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,1,9,3
249,2,0,0,0,0,0,Sp1,Hot Safe,3,0,0,12,0,0,6.609056917378503,BIR,PSA,Hot,Safe,13.609056917378503,0.9741318204979924,0,0,0.7034298106330812,0,0,0.9741318204979924,2,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,3,12
249,0,0,0,12,0,0,Sp2,Hot Safe,3,0,0,12,0,0,3.1099801977747537,PSA,BIR,Hot,Safe,10.109980197774753,0.7143231794986883,0,0,1.0008211895207577,0,0,1.0008211895207577,12,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,1,12,3
250,9,0,0,0,0,0,Sp1,Hot Safe,3,0,0,12,0,0,6.609056917378503,BIR,PSA,Hot,Safe,13.609056917378503,1.0849549905283469,0,0,0.7034298106330812,0,0,1.0849549905283469,9,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,3,12
250,0,0,0,35,0,0,Sp2,Hot Safe,3,0,0,12,0,0,3.1099801977747537,PSA,BIR,Hot,Safe,10.109980197774753,0.7143231794986883,0,0,1.112001870174414,0,0,1.112001870174414,35,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,1,12,3
251,9,0,0,0,0,0,Sp1,Hot Safe,3,0,0,12,0,0,6.609056917378503,BIR,PSA,Hot,Safe,13.609056917378503,1.0849549905283469,0,0,0.7034298106330812,0,0,1.0849549905283469,9,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,3,12
251,0,0,0,33,0,0,Sp2,Hot Safe,3,0,0,12,0,0,3.1099801977747537,PSA,BIR,Hot,Safe,10.109980197774753,0.7143231794986883,0,0,1.105567650515434,0,0,1.105567650515434,33,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,1,12,3
252,20,0,0,0,0,0,Sp1,Hot Safe,3,0,0,12,0,0,6.609056917378503,BIR,PSA,Hot,Safe,13.609056917378503,1.150006700879844,0,0,0.7034298106330812,0,0,1.150006700879844,20,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,3,12
252,0,0,0,41,0,0,Sp2,Hot Safe,3,0,0,12,0,0,3.1099801977747537,PSA,BIR,Hot,Safe,10.109980197774753,0.7143231794986883,0,0,1.1294953141519524,0,0,1.1294953141519524,41,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,1,12,3
261,11,0,0,0,0,0,Sp1,Hot Safe,6,0,0,3,0,0,6.31803936222795,BIR,PSA,Hot,Safe,13.31803936222795,1.047275371419263,0,0,0.7746199632937805,0,0,1.047275371419263,11,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,6,3
261,0,0,0,6,0,0,Sp2,Hot Safe,6,0,0,3,0,0,3.202762057924143,PSA,BIR,Hot,Safe,10.202762057924144,0.6694507611651523,0,0,1.0720334765845594,0,0,1.0720334765845594,6,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,1,3,6
262,17,0,0,0,0,0,Sp1,Hot Safe,6,0,0,3,0,0,6.31803936222795,BIR,PSA,Hot,Safe,13.31803936222795,1.0818138546542935,0,0,0.7746199632937805,0,0,1.0818138546542935,17,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,6,3
262,0,0,0,12,0,0,Sp2,Hot Safe,6,0,0,3,0,0,3.202762057924143,PSA,BIR,Hot,Safe,10.202762057924144,0.6694507611651523,0,0,1.1464701718834331,0,0,1.1464701718834331,12,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,1,3,6
263,36,0,0,0,0,0,Sp1,Hot Safe,6,0,0,3,0,0,6.31803936222795,BIR,PSA,Hot,Safe,13.31803936222795,1.1442444648365981,0,0,0.7746199632937805,0,0,1.1442444648365981,36,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,6,3
263,0,0,0,4,0,0,Sp2,Hot Safe,6,0,0,3,0,0,3.202762057924143,PSA,BIR,Hot,Safe,10.202762057924144,0.6694507611651523,0,0,1.031090189016646,0,0,1.031090189016646,4,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,1,3,6
264,25,0,0,0,0,0,Sp1,Hot Safe,6,0,0,3,0,0,6.31803936222795,BIR,PSA,Hot,Safe,13.31803936222795,1.1134422978846383,0,0,0.7746199632937805,0,0,1.1134422978846383,25,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,6,3
264,0,0,0,18,0,0,Sp2,Hot Safe,6,0,0,3,0,0,3.202762057924143,PSA,BIR,Hot,Safe,10.202762057924144,0.6694507611651523,0,0,1.1926266530359313,0,0,1.1926266530359313,18,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,1,3,6
273,21,0,0,0,0,0,Sp1,Hot Safe,9,0,0,3,0,0,6.463548139803226,BIR,PSA,Hot,Safe,13.463548139803226,1.0653310338416961,0,0,0.7767609273338698,0,0,1.0653310338416961,21,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,9,3
273,0,0,0,0,0,0,Sp2,Hot Safe,9,0,0,3,0,0,3.156371127849449,PSA,BIR,Hot,Safe,10.156371127849448,0.6420732412318462,0,0,0.7154216907625711,0,0,0.7154216907625711,0,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,1,3,9
274,30,0,0,0,0,0,Sp1,Hot Safe,9,0,0,3,0,0,6.463548139803226,BIR,PSA,Hot,Safe,13.463548139803226,1.0938152344932708,0,0,0.7767609273338698,0,0,1.0938152344932708,30,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,9,3
274,0,0,0,22,0,0,Sp2,Hot Safe,9,0,0,3,0,0,3.156371127849449,PSA,BIR,Hot,Safe,10.156371127849448,0.6420732412318462,0,0,1.2172837384600315,0,0,1.2172837384600315,22,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,1,3,9
275,35,0,0,0,0,0,Sp1,Hot Safe,9,0,0,3,0,0,6.463548139803226,BIR,PSA,Hot,Safe,13.463548139803226,1.1063718124246733,0,0,0.7767609273338698,0,0,1.1063718124246733,35,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,9,3
275,0,0,0,6,0,0,Sp2,Hot Safe,9,0,0,3,0,0,3.156371127849449,PSA,BIR,Hot,Safe,10.156371127849448,0.6420732412318462,0,0,1.0723741313845012,0,0,1.0723741313845012,6,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,1,3,9
276,22,0,0,0,0,0,Sp1,Hot Safe,9,0,0,3,0,0,6.463548139803226,BIR,PSA,Hot,Safe,13.463548139803226,1.0690012862036418,0,0,0.7767609273338698,0,0,1.0690012862036418,22,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,9,3
276,0,0,0,12,0,0,Sp2,Hot Safe,9,0,0,3,0,0,3.156371127849449,PSA,BIR,Hot,Safe,10.156371127849448,0.6420732412318462,0,0,1.1471861877278844,0,0,1.1471861877278844,12,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,1,3,9
285,20,0,0,0,0,0,Sp1,Hot Safe,12,0,0,3,0,0,6.609056917378503,BIR,PSA,Hot,Safe,13.609056917378503,1.0386296475031802,0,0,0.7788618375870174,0,0,1.0386296475031802,20,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,12,3
285,0,0,0,3,0,0,Sp2,Hot Safe,12,0,0,3,0,0,3.1099801977747537,PSA,BIR,Hot,Safe,10.109980197774753,0.6227929498062018,0,0,1.0032485774977715,0,0,1.0032485774977715,3,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,1,3,12
286,35,0,0,0,0,0,Sp1,Hot Safe,12,0,0,3,0,0,6.609056917378503,BIR,PSA,Hot,Safe,13.609056917378503,1.0820595229614716,0,0,0.7788618375870174,0,0,1.0820595229614716,35,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,12,3
